fecha,plu,nombre_producto,precio_dia,precio_regular,disponible
8-23-2022,183157.0,vino cabernet sauvignon san felipe s/madera bot 750 cc,753.0,753.0,1.0
8-23-2022,490207.0,bebida energizante monster mango loco 473 ml,264.97,264.97,1.0
8-23-2022,40612.0,queso de maquina . xkg 1 kgm,1399.0,1399.0,1.0
8-23-2022,61006.0,naranja comercial   xkg,79.0,99.0,1.0
8-23-2022,121517.0,anana fizz sin alcohol fiesta de niños bot 1 ltr,219.0,219.0,1.0
8-23-2022,295231.0,shampoo sedal liso perfecto 340 ml,240.5,240.5,0.0
8-23-2022,503032.0,poroto negro terrasana bsa 500 grm,529.9,529.9,1.0
8-23-2022,501493.0,alfajor de arroz ddl vauquita fwp 28 grm,113.99,113.99,1.0
8-23-2022,531067.0,limpiador liquido cif baño biodegradable 500 ml gatillo,249.99,249.99,1.0
8-23-2022,521371.0,mermelada durazno arcor fra 454 grm,182.79,182.79,0.0
8-23-2022,129407.0,cerveza pilsener iguana   botella 1 l,205.24,205.24,1.0
8-23-2022,528859.0,toallitas desinfectantes ayudin limon 35 un,388.99,388.99,1.0
8-23-2022,112365.0,galletitas terrabusi melba 360grs,327.99,327.99,0.0
8-23-2022,503817.0,p.higienico x4 rollo 100 c higienol paq 40 m2,429.99,429.99,0.0
8-23-2022,13380.0,jamon cocido clasico fetead lario x kg,1279.0,1565.0,1.0
8-23-2022,508910.0,leche descremada menos calorias la serenisima botella larga vida 1l,231.0,231.0,1.0
8-23-2022,262249.0,leche larga vida entera tregar ttb 1 l,160.85,160.85,1.0
8-23-2022,533348.0,queso vegano cremoso biorganic x 500 grm,699.0,699.0,1.0
8-23-2022,479242.0,agua mineralizada artificialmente con gas bajo en sodio cellier 2 l,94.21,94.21,1.0
8-23-2022,493534.0,azucar mascabo arcor paq 500 grm,120.0,120.0,1.0
8-23-2022,199823.0,fibra esponja virulana multiuso lisa paq 1 uni,37.99,37.99,1.0
8-23-2022,489550.0,medallones vegetales nutrileza   4 uni x 90 gr aduki & curcuma,379.0,379.0,1.0
8-23-2022,495037.0,toallitas desinfectantes ayudin limon flowpack 24 un,271.99,271.99,1.0
8-23-2022,166257.0,vino malbec novecento bot 750 cc,351.98,470.0,1.0
8-23-2022,519755.0,yogur bebible parcialmente descremada vainilla milkaut sch 1.25 kgm,345.45,345.45,1.0
8-23-2022,511289.0,raviol jamon y queso la salteña x 450 gr,339.5,339.5,1.0
8-23-2022,483365.0,leche descremada menos calorias la serenisima sachet 1l,152.4,152.4,1.0
8-23-2022,479176.0,fid.semolin c/hvo nido nº3 308 paq 500 grm,226.72,226.72,1.0
8-23-2022,251288.0,yerba mate amanda paquete 500 gr,364.9,364.9,1.0
8-23-2022,529623.0,premezcla para chipa maizena paq 250 grm,334.49,334.49,1.0
8-23-2022,527742.0,leche parcialmente descremada larga vida ilolay ttb 1 ltr,191.0,191.0,1.0
8-23-2022,11733.0,manteca veronica 200 gr,332.7,332.7,1.0
8-23-2022,295873.0,bolsa resid. 45 x 60 task paq 20 uni,377.99,377.99,1.0
8-23-2022,282036.0,crema hidratante para bebe johnson's recien nacido x 200 ml.,635.99,635.99,1.0
8-23-2022,88714.0,sal gruesa . celusal est 1 kgm,94.6,94.6,1.0
8-23-2022,510295.0,cepillo dental adulto sustent 2life paq 1 uni,71.36,71.36,1.0
8-23-2022,283948.0,acondicionador para niños suave manzanilla talentosa 350 ml,334.99,334.99,1.0
8-23-2022,285249.0,mermelada dietetica arandano con stevia cuartocreciente fra 300 grm,682.65,682.65,1.0
8-23-2022,227698.0,dulce de leche vacalin pote 400 gr,340.55,340.55,1.0
8-23-2022,485319.0,cerveza red schneider  lata 473 cc,164.82,164.82,1.0
8-23-2022,189540.0,maquinas de afeitar gillette prestobarba3 mujer 2 un,390.99,390.99,0.0
8-23-2022,3762.0,edulcorante sucaryl      botella 360 cc,246.91,246.91,1.0
8-23-2022,251432.0,harina trigo 000 blancaflor 1 kg,90.25,90.25,1.0
8-23-2022,170032.0,palmitos enteros ciudad del lago lata 800 gr,951.0,951.0,1.0
8-23-2022,164910.0,te ilumine inti zen est 15 uni,510.49,510.49,1.0
8-23-2022,528.0,manzana red elegida x kg,499.0,499.0,1.0
8-23-2022,532713.0,arvejas secas arcor 300 grm,70.34,70.34,0.0
8-23-2022,40763.0,chorizo de cerdo coto envasado al vacio x kg,929.9,929.9,1.0
8-23-2022,141628.0,vino syrah finca las moras bot 750 cmq,581.0,581.0,1.0
8-23-2022,242807.0,aderezo light cocinero aceto y oliva pet 500 ml,223.47,223.47,1.0
8-23-2022,67863.0,panqueques redondo tuzzvill bsa 200 grm,230.0,230.0,1.0
8-23-2022,25064.0,cafe torrado molido bonafide paquete 1 kg,2014.1,2014.1,1.0
8-23-2022,3234.0,pure de tomate la campagnola tetrabrik 520 gr,94.49,94.49,1.0
8-23-2022,486450.0,musli cereales mzana kellogg-s cja 270 grm,514.99,514.99,1.0
8-23-2022,528833.0,producto untable armonia pan 200 grm,223.87,223.87,1.0
8-23-2022,264988.0,arroz carnaroli  gallo   risotto a la española caja 240 gr,365.5,365.5,1.0
8-23-2022,184869.0,atun lomo atun cla/ gomes da co lat 170 grm,316.06,316.06,1.0
8-23-2022,132645.0,arroz largo fino ciudad del lago paquete 1 kg,119.0,119.0,1.0
8-23-2022,22878.0,huevo color . cja 12 uni,436.0,436.0,1.0
8-23-2022,198715.0,"gaseosa coca-cola sabor original 2,5 lt",173.79,173.79,1.0
8-23-2022,12338.0,chorizo e/v de cerdo x un magret uni 1 uni,454.0,454.0,0.0
8-23-2022,532290.0,galletitas cerealitas clasicas 621gr,390.99,390.99,1.0
8-23-2022,45802.0,dce. batata con chocolate . 1 kgm,369.0,369.0,1.0
8-23-2022,47980.0,vacio del centro estancias coto x kg,1269.9,1269.9,1.0
8-23-2022,43059.0,picanha estancias coto x kg,1099.9,1099.9,1.0
8-23-2022,299671.0,toallitas humedas baby dove humectacion enriquecida 50 unidades,576.99,576.99,1.0
8-23-2022,511496.0,gall.dulces vainilla vocacion paq 141 grm,83.99,83.99,1.0
8-23-2022,211694.0,crema dental colgate sensitive pro-alivio 50g,287.99,287.99,1.0
8-23-2022,174397.0,queso untable la paulina clasico 190 gr,168.0,168.0,1.0
8-23-2022,183014.0,gall.rellena frutilla merengadas paq 93 grm,78.99,78.99,1.0
8-23-2022,532288.0,variedad surtidas terrabusi paq 390 grm,298.9,298.9,1.0
8-23-2022,60492.0,anana ciudad del lago lata 850 gr,644.43,644.43,1.0
8-23-2022,47979.0,asado del medio estancias coto x kg,1089.9,1089.9,1.0
8-23-2022,204113.0,cerveza  quilmes cristal pack latas 473 cc 6 unidades,886.14,886.14,1.0
8-23-2022,165125.0,chocolate arcor chocolate cja 25 grm,89.49,89.49,0.0
8-23-2022,503972.0,cerveza lager amstel   botella 1 l,255.61,255.61,1.0
8-23-2022,522417.0,cafe instantaneo original nescafe fra 170 grm,1241.79,1241.79,1.0
8-23-2022,505430.0,miel organica premi yunga andin fra 470 grm,849.0,849.0,1.0
8-23-2022,530603.0,cafe instantaneo suave y espumoso arlistan fra 170 grm,959.65,959.65,1.0
8-23-2022,527723.0,bicarbonato de sodio alicante sob 50 grm,71.1,71.1,1.0
8-23-2022,514833.0,vino blanco . toro ttb 1 ltr,311.0,311.0,1.0
8-23-2022,468720.0,pan mesa lacteado con l sacaan bsa 580 grm,323.99,323.99,0.0
8-23-2022,512691.0,cerveza bot dorada origina brahma bot 710 cmq,343.11,343.11,1.0
8-23-2022,510549.0,espumante apertif chandon bot 750 ml,1600.0,1600.0,1.0
8-23-2022,511774.0,te x100 saq filtr taragui est 100 uni,402.85,402.85,1.0
8-23-2022,526413.0,cappuccino sabor mousse de chocolate y avellanas la virginia pou 155 grm,404.0,404.0,1.0
8-23-2022,10491.0,leche descremada coto sachet 1 l,119.85,119.85,1.0
8-23-2022,508911.0,leche protein la serenisina botella larga vida 1l,249.4,249.4,1.0
8-23-2022,36503.0,chorizo de cerdo bombon ciudad del lago x kg,739.9,739.9,1.0
8-23-2022,35090.0,choclo especial x kg   xkg,319.0,319.0,1.0
8-24-2022,530560.0,queso crema light casancrem pot 480 grm,548.8,829.7,1.0
8-24-2022,510318.0,shampoo para bebe johnsons cabello claro x 750 ml.,1363.99,1363.99,1.0
8-24-2022,267331.0,sopapa de goma x-limp negra con cabo 1 uni,333.99,333.99,1.0
8-24-2022,490196.0,woolite jabon liquido para ropa todos los dias en maquina  repuesto 1.5l,831.99,831.99,1.0
8-24-2022,473538.0,suavizante concentrado vivere intense abrazo apretado 1 l,606.99,606.99,1.0
8-24-2022,508152.0,avena instantanea quaker 660 grm,566.99,566.99,1.0
8-24-2022,525859.0,cafe instantaneo suave la virginia fra 170 grm,737.25,737.25,1.0
8-24-2022,136910.0,gall. agua - ciudad del  paq 330 grm,175.99,175.99,1.0
8-24-2022,524204.0,toallitas desinfectantes ayudin fresco 24 un,272.99,272.99,1.0
8-24-2022,495843.0,limpia inodoros desinfectante lysoform gel active power lavanda 500ml,400.99,400.99,1.0
8-24-2022,134863.0,gomitas tiburoncitos frutti gelatin bol 30 grm,70.99,70.99,0.0
8-24-2022,517488.0,mostaza savora original 500 g,244.7,244.7,1.0
8-24-2022,265972.0,crema hinds hidratacion esencial piel normal bot 250ml,345.99,345.99,1.0
8-24-2022,508209.0,lavandina ayudin triple poder lavanda 4 l,299.99,299.99,1.0
8-24-2022,506718.0,repuestos para afeitar gillette mach3 6 unidades,1248.99,1248.99,0.0
8-24-2022,509681.0,chocolate con leche c/ma georgalos fwp 35 grm,128.99,128.99,1.0
8-24-2022,503901.0,barras arroz limon x3 uni crowie paq 36 grm,181.49,181.49,1.0
8-24-2022,254469.0,nuggets de carne swift bsa 380 grm,469.0,469.0,1.0
8-24-2022,141418.0,albahaca la parmesana sob 20 grm,93.47,93.47,1.0
8-24-2022,164871.0,barra de cereal cereanola manzana 6 uni est 126 grm,342.99,342.99,1.0
8-24-2022,513679.0,agua sin gas . ser bot 2.25 ltr,101.64,101.64,1.0
8-24-2022,285028.0,dulce de leche coto pote 400 gr,245.9,245.9,1.0
8-24-2022,475821.0,vino pinot noir el portillo bot 750 ml,770.0,770.0,1.0
8-24-2022,226340.0,dulce leche clasico sancor pot 400 grm,268.5,268.5,1.0
8-24-2022,457065.0,pure de tomate coto con oregano tetrabrik 520 gr,104.99,104.99,1.0
8-24-2022,525866.0,comino molido alicante sob 25 grm,115.35,115.35,1.0
8-24-2022,102153.0,gaseosa coca-cola sabor original  3 lt,402.06,402.06,1.0
8-24-2022,34537.0,vino malbec finca las moras bot 750 cc,581.0,581.0,1.0
8-24-2022,186165.0,barra cereal mousse de chocolate quaker 156 grm,483.99,483.99,1.0
8-24-2022,696.0,aji picante -   xkg,599.0,599.0,1.0
8-24-2022,28.0,chinchulin x kg,379.9,379.9,1.0
8-24-2022,205420.0,queso untable tregar mascarpone 200 gr,232.45,232.45,1.0
8-24-2022,258362.0,tap.empanada criolla x20 mendia bsa 520 grm,222.0,222.0,1.0
8-24-2022,531672.0,gall.dulces anillos terrabusi paq 300 grm,226.99,226.99,0.0
8-24-2022,532633.0,mayonesa danica pou 500 ml,200.81,200.81,1.0
8-24-2022,288062.0,arroz koshihikari dos hermanos sushi rice paquete 500 gr,242.97,242.97,1.0
8-24-2022,269852.0,yerba mate playadito paquete 500 gr,507.75,507.75,1.0
8-24-2022,297748.0,procenex limpiador de vidrios repuesto 420ml,92.49,92.49,1.0
8-24-2022,299037.0,salchicha clasica vienissima paq 1 grm,373.0,373.0,1.0
8-24-2022,297931.0,jugo cepita del valle naranja tentacion 1 lt,201.63,201.63,1.0
8-24-2022,489973.0,jabon suavidad natural estrella baby 75 grm,141.99,141.99,1.0
8-24-2022,495534.0,manteca multivitaminas la serenisima 200gr,415.9,415.9,1.0
8-24-2022,256598.0,milanesas soja lucchetti x 290 grm,193.35,193.35,1.0
8-24-2022,511751.0,queso blanco light tregar pot 290 grm,298.25,298.25,1.0
8-24-2022,268583.0,bolsas de residuos task 50 x 70 cm 20 u. multiuso,474.99,474.99,1.0
8-24-2022,525134.0,cacao granulado chocolino paq 800 grm,745.25,745.25,1.0
8-24-2022,503555.0,cera depilatoria vegetal millefiori lat 200 grm,636.99,636.99,1.0
8-24-2022,113665.0,galletitas mana livianas dulces vainilla x3 uni paq 393 grm,198.99,198.99,1.0
8-24-2022,2644.0,pate foie swift lat 90 gr,93.1,93.1,1.0
8-24-2022,11864.0,jamon cocido español fetead el pozo xkg 1 kgm,1415.0,1415.0,0.0
8-24-2022,118365.0,alfajor jorgito blanco 50 gr x 6 uni,668.99,668.99,1.0
8-24-2022,508206.0,avena tradicional quaker 760 grm,546.49,546.49,1.0
8-24-2022,44263.0,panzottis de verdura y jamon cocido - 2 planchas,535.0,535.0,1.0
8-24-2022,26582.0,tapa p/pascualina . coto bol 400 grm,118.0,169.0,1.0
8-24-2022,164980.0,vino cabernet sauvignon est. mendoza bot 750 cc,419.0,419.0,0.0
8-24-2022,461091.0,eugenio busto leyenda cabernet sauvignon 750 cc,607.0,607.0,1.0
8-24-2022,42989.0,pollo congelado x kg,299.9,299.9,1.0
8-24-2022,522598.0,toallitas desinfectantes ayudin fresco flowpack 36 un,388.99,388.99,1.0
8-24-2022,17446.0,salchicha parrillera paladini xkg,1379.0,1379.0,1.0
8-24-2022,259752.0,cafe instantaneo torrado seleccion arlistan fra 50 grm,325.45,325.45,0.0
8-24-2022,528816.0,acondicionador hidratacion aguacate y argan algabo doy 300 ml,156.99,156.99,1.0
8-24-2022,530602.0,yerba mate hierbas serranas chamigo paq 500 grm,307.6,307.6,1.0
8-24-2022,125960.0,cafe molido coto paquete 250 gr,338.9,338.9,0.0
8-24-2022,511576.0,mate cocido x100 saq. sele la tranquer cja 400 grm,405.79,405.79,1.0
8-24-2022,2545.0,gall.salvado dulce granix paq 500 grm,397.99,397.99,0.0
8-24-2022,527740.0,dulce leche clasico ilolay pot 405 grm,292.5,292.5,1.0
8-24-2022,532265.0,leche chocolatada sin azucar nesquik 200 ml,165.35,165.35,1.0
8-24-2022,212430.0,queso crema la paulina light 290 gr,211.8,211.8,1.0
8-24-2022,511047.0,barra brownie laddubar 30 gr,158.49,158.49,1.0
8-24-2022,6039.0,fideos caseros al pesto x kg,499.0,499.0,1.0
8-24-2022,513988.0,harina 0000 ultra refinada pureza paq 1 kgm,156.94,156.94,1.0
8-24-2022,281920.0,limpiador ecovita baño doy 500 ml,155.99,155.99,1.0
8-24-2022,268428.0,pan blanco fargo rodajas finas bsa 560 grm,283.49,283.49,0.0
8-24-2022,288253.0,miel de abejas nectar de dioses fra 250 grm,499.0,499.0,1.0
8-24-2022,533337.0,queso vegano cheddar en fetas felices las vacas paq 200 grm,475.0,475.0,1.0
8-24-2022,261436.0,croquetas papa y mozzare granja del fwp 400 grm,556.0,556.0,1.0
8-24-2022,44326.0,ravioles ricota olivia - 2 planchas,368.0,368.0,1.0
8-24-2022,528605.0,queso crema light la serenisima pot 290 grm,235.3,350.6,1.0
8-24-2022,191132.0,tap.empanada horno mendia bsa 390 grm,195.0,195.0,1.0
8-24-2022,695.0,papa blanca .   xkg,169.0,169.0,1.0
8-24-2022,502914.0,garbanzo . terrasana bsa 500 grm,529.9,529.9,1.0
8-24-2022,47996.0,matambre estancias coto x kg,1249.9,1249.9,1.0
8-24-2022,196409.0,"agua saborizada aquarius pera 1,5 lt",198.51,198.51,1.0
8-24-2022,532578.0,maquinas de afeitar desechables gillette prestobarba2 ultragrip plus 5 un,847.99,847.99,1.0
8-24-2022,499474.0,yerba mate 4 flex taragui 1 kg,762.15,762.15,1.0
8-24-2022,298338.0,esponja 3x2 scotch brit paq 3 uni,189.99,189.99,1.0
8-24-2022,13144.0,sorrentinos cver/alb/muzz/   bja 1 uni,666.9,666.9,1.0
8-24-2022,470487.0,esponja go! lisa limpieza facil,102.99,102.99,1.0
8-24-2022,13699.0,ñoquis de calabaza bandeja,209.0,209.0,1.0
8-24-2022,82451.0,cerveza  santa fe   botella 1 l,210.83,210.83,1.0
8-24-2022,525285.0,frutos secos mani tostado con tomate y albahaca natural break fwp 30 grm,137.49,137.49,1.0
8-24-2022,294646.0,filtros papel nº4 melitta caja 30 unidades,504.5,504.5,1.0
8-24-2022,503117.0,bolsas de polietileno trash 45 x 60 cm 30 u. multiuso,443.99,443.99,1.0
8-24-2022,262123.0,crema corporal st. ives avena y karite 350 ml,478.99,478.99,1.0
8-24-2022,52492.0,vino chardonnay nieto senetiner x750 ml,1375.0,1375.0,1.0
8-24-2022,468721.0,pan salvado pan de graham  sacaan bsa 350 grm,256.99,256.99,0.0
8-24-2022,538712.0,pizzeta mozza x3 uni pietro 540 grm,639.0,639.0,1.0
8-24-2022,484971.0,aceite rocio vegetal  cañuelas girasol aerosol 187 ml,282.9,282.9,0.0
8-24-2022,517981.0,pan para hamburguesas x4 uni saacan bsa 210 grm,179.99,179.99,0.0
8-24-2022,937.0,madialuna de manteca,44.9,44.9,1.0
8-24-2022,25342.0,espinaca ..... granja del bsa 500 grm,406.5,406.5,1.0
8-24-2022,519965.0,lavavajillas multiuso naran magistral bot 750 ml,454.99,454.99,0.0
8-24-2022,535186.0,leche infantil + 1 año nan 190 ml,201.5,201.5,1.0
8-24-2022,11644.0,chorizo fco gancho fridevi . 1 kgm,949.9,949.9,1.0
8-24-2022,50543.0,mayonesa natura pouch 950 gr,319.0,319.0,0.0
8-24-2022,508916.0,leche parcialmente descremada liviana la serenisima botella larga vida 1l,231.0,231.0,1.0
8-24-2022,47991.0,nalga estancias coto x kg,1209.9,1209.9,1.0
8-24-2022,59478.0,vinagre vino coto pet 1 ltr,189.16,189.16,1.0
8-24-2022,70701.0,atun al natural  ciudad del lago desmenuzado lata 170 gr,175.9,175.9,1.0
8-24-2022,290385.0,leche descremada la serenisima 1% sachet 1 l,152.4,152.4,1.0
8-24-2022,186471.0,champaña e/b reserve cuvee mumm bot 750 cmq,1149.0,1149.0,1.0
8-24-2022,243476.0,"gaseosa schweppes tonica 2,25 lt",179.29,179.29,1.0
8-24-2022,11943.0,bondiola de cerdo finas hierbas x kg,1249.9,1249.9,1.0
8-24-2022,491035.0,"oblea milka bis oreo 105,6 grs",311.99,311.99,1.0
8-24-2022,11615.0,baguette x unidad,140.0,140.0,1.0
8-24-2022,497577.0,avena instantanea morixe paq 600 grm,364.99,364.99,1.0
8-24-2022,479161.0,fid.semolin c/hvo nido n°2 308 paq 500 grm,226.72,226.72,1.0
8-24-2022,123801.0,atun al natural gomes da costa lomo lata 170 gr,292.71,292.71,1.0
8-24-2022,208051.0,pure de tomate alco   tetrabrik 520 gr,101.26,101.26,1.0
8-24-2022,515930.0,garbanzos morixe paq 400 grm,164.32,164.32,0.0
8-24-2022,216569.0,gomitas ositos mogul paq 30 grm,60.99,60.99,0.0
8-24-2022,44224.0,fideos a la crema x kg,499.0,499.0,1.0
8-24-2022,44267.0,"sorrentino de ricota, jamon y mozzarella - 2 planchas",600.0,600.0,1.0
8-24-2022,461486.0,tirabuzon lucchetti       paquete 500 gr,168.08,168.08,1.0
8-24-2022,527826.0,yogur bebible entero vainilla lechelita sch 900 grm,208.75,208.75,1.0
8-24-2022,47985.0,roast beef estancias coto x kg,919.9,919.9,1.0
8-24-2022,216702.0,caramelos strong menthoplus paq 29.4 grm,68.49,68.49,1.0
8-24-2022,112649.0,caramelos sugus confitados 50 grs,132.99,132.99,1.0
8-24-2022,46139.0,lomo horneado fetea bocatti . 1 kgm,2035.0,2540.0,1.0
8-24-2022,488394.0,tapa p/pascualina integral mendia bsa 400 grm,182.0,182.0,1.0
8-24-2022,11491.0,dulce leche repostero coto pot 400 grm,259.9,259.9,1.0
8-24-2022,48535.0,pata con piel x uni (450 gr) refrigerados,238.01,238.01,1.0
8-24-2022,135321.0,yerba mate canarias paquete 1 kg,1190.9,1190.9,1.0
8-24-2022,527728.0,cappuccino morenita doy 125 grm,334.35,334.35,1.0
8-24-2022,63594.0,ciruela x kg,299.0,299.0,0.0
8-24-2022,32787.0,cafe tostado molido super cabrales paq 250 grm,837.5,837.5,1.0
8-24-2022,497586.0,avena tradicional morixe paq 300 grm,169.36,169.36,1.0
8-24-2022,51816.0,"gaseosa mirinda naranja bot 1,5 ltr",91.09,91.09,1.0
8-24-2022,4845.0,vino tinto clasico goyenechea bot 750 ml,460.0,460.0,1.0
8-24-2022,48129.0,bife parrilla estancias coto x kg,869.9,1019.9,1.0
8-24-2022,193948.0,chicles topline menta paq 6.7 grm,44.99,44.99,1.0
8-24-2022,495379.0,pan blanco . bimbo bsa 550 grm,450.99,450.99,1.0
8-24-2022,182503.0,gall.rellena . rumba paq 336 grm,280.49,280.49,0.0
8-24-2022,267340.0,agua de mesa nestle bidon 6.3 l,379.89,379.89,1.0
8-24-2022,118370.0,mini-alfajor negro jorgito fwp 155 grm,206.86,206.86,1.0
8-24-2022,72044.0,batata americana   xkg 1 kgm,229.0,229.0,1.0
8-24-2022,526576.0,crema corporal mas hidratacion villeneuve bot 250 ml,329.99,329.99,1.0
8-24-2022,47993.0,milanesa bola de lomo estancias coto x kg,1134.9,1134.9,1.0
8-24-2022,473723.0,gall.crackers mini sadwich don satur bsa 250 grm,190.99,190.99,1.0
8-24-2022,475169.0,porotos manteca coto bolsa 500 gr,352.4,352.4,1.0
8-24-2022,240558.0,te frutilla la virginia est .04 kgm,141.0,141.0,1.0
8-24-2022,285892.0,nuggets pollo tres arroyo bsa 400 grm,495.0,495.0,1.0
8-24-2022,19971.0,muzzarella . doña aurora xkg,1689.0,1689.0,1.0
8-24-2022,265515.0,mostachol lucchetti     paquete 500 gr,138.83,138.83,1.0
8-24-2022,532284.0,galletitas pepitos 357g,491.99,491.99,1.0
8-24-2022,532069.0,galletitas crackers clasicas media tarde pack familiar x3 unidades paq 315 grm,219.99,219.99,1.0
8-24-2022,526401.0,cappuccino dulce de leche la virginia pou 155 grm,404.0,404.0,1.0
8-24-2022,32342.0,huevo blanco grand maple x 30 uni 30 uni,818.0,818.0,1.0
8-24-2022,128664.0,crema de calendula bushi bushi cja 50 grm,753.99,753.99,1.0
8-24-2022,265973.0,"crema hinds cuerpo hidratante piel normal vit, alo bot 350m",428.62,428.62,1.0
8-24-2022,461492.0,"gaseosa schweppes sin azucar pomelo 2,25 lt",411.62,411.62,1.0
8-24-2022,511473.0,gall.rellena sab frambuesa sonrisas paq 324 grm,371.49,371.49,1.0
8-24-2022,503686.0,pasta dental colgate herbal 140g,231.99,231.99,0.0
8-24-2022,534733.0,choclo amarillo cremoso tarragona 340 grm,81.0,81.0,1.0
8-24-2022,530648.0,pan con salvado lactal bsa 600 grm,407.99,407.99,1.0
8-24-2022,295882.0,papel higienico campanita soft plus xl simple hoja paquete 4 unidades,423.99,423.99,0.0
8-24-2022,11645.0,chorizo fco bombon fridevi . 1 kgm,969.9,969.9,1.0
8-24-2022,504139.0,queso casancrem entero 200 gr,217.2,217.2,1.0
8-24-2022,477548.0,agua mineral natural de manantial alvura 2.25 l,112.0,112.0,1.0
8-24-2022,48445.0,alitas x uni (455 gr),101.05,101.05,0.0
8-24-2022,532286.0,variedad regular 170gr,132.99,132.99,1.0
8-24-2022,81545.0,leche larga vida descremada veronica ttb 1 l,168.1,168.1,1.0
8-24-2022,299169.0,harina de trigo chacabuco leudante paquete 1 kg,168.36,168.36,1.0
8-24-2022,520486.0,frutos secos mani tostado con sal y azucar mascabo natural break fwp 120 grm,468.99,468.99,0.0
8-24-2022,481466.0,manteca tonadita baja en lactosa 200 gr,240.75,240.75,1.0
8-24-2022,516582.0,te x25 saquitos la virginia cja 50 grm,93.7,93.7,1.0
8-24-2022,515899.0,lomo natural bajo en sodio gomes da costa lat 170 grm,370.59,370.59,1.0
8-24-2022,536460.0,barra cereal original cereal mix 92 grm,507.49,507.49,1.0
8-24-2022,141627.0,vino syrah alaris trapiche bot 750 cc,434.99,581.0,1.0
8-24-2022,503772.0,limpiador liquido cif baño biodegradable 500 ml gatillo,246.99,246.99,0.0
8-24-2022,287956.0,pizza xl mozzarella sibarita cja 680 grm,1025.0,1025.0,1.0
8-24-2022,24586.0,mermelada ciruela emeth frasco 454 gr,292.3,292.3,1.0
8-24-2022,90080.0,caramelos t.fruti flynn paff paq 504 grm,609.99,609.99,1.0
8-24-2022,266778.0,salsa ranch dos anclas pet 420 gr,486.35,486.35,1.0
8-24-2022,526256.0,garbanzos secos remojados ciudad del lago 300 grm,79.0,79.0,1.0
8-24-2022,180420.0,limpiador de baño lysoform liquido gatillo 500ml,280.99,280.99,1.0
8-24-2022,512354.0,granola berries go natural paq 250 grm,399.99,399.99,0.0
8-24-2022,261301.0,colonia para niños mujercitas cja 80ml,1079.99,1079.99,1.0
8-24-2022,286025.0,vino f.rosad dulce finca las m bot 750 ml,581.0,581.0,1.0
8-24-2022,488013.0,yerba mate manzanilla cruz de mal paq 500 grm,240.9,240.9,0.0
8-24-2022,226475.0,pinza para depilar tao decorada paq 1 uni,205.99,205.99,1.0
8-24-2022,180129.0,crema depil. piel sensible veet est 100 ml,863.99,863.99,1.0
8-24-2022,12179.0,flautita congelada x unidad,36.9,36.9,1.0
8-24-2022,521329.0,galletitas express clasicas 303gr,232.99,232.99,1.0
8-24-2022,506257.0,edulcorante con stevia chuker bot 200 ml,416.73,416.73,1.0
8-24-2022,7197.0,vinagre alcohol menoyo pet 1 ltr,139.19,139.19,1.0
8-24-2022,515414.0,milanesas soja x4 lucchetti paq 560 grm,565.0,565.0,1.0
8-24-2022,475346.0,tap.empanada hojaldre villa dagri fwp 300 grm,166.0,166.0,1.0
8-24-2022,242806.0,aderezo ligth cocinero clasico bajo en sodio bot 500 ml,196.61,196.61,1.0
8-24-2022,164527.0,cerveza lager stella artois   botella 975 cc,450.52,450.52,1.0
8-24-2022,59623.0,durazno coto lata 820 gr,480.53,480.53,1.0
8-24-2022,520351.0,mermelada ciruela arcor fra 454 grm,146.48,146.48,0.0
8-24-2022,478431.0,cerveza  andes  botella 1 l,357.4,357.4,1.0
8-24-2022,225560.0,salchicha escudo de oro sin piel paq 6 uni 190 grm,103.5,138.0,1.0
8-24-2022,217282.0,cafe capsula chococino nescafe dolca cja 270 grm,1630.05,1630.05,0.0
8-24-2022,231492.0,salsa de aji picante dos anclas pet 375 gr,438.45,438.45,0.0
8-24-2022,288546.0,amargo terma light limon cero botella 1.35 l,259.6,259.6,1.0
8-24-2022,34482.0,gall.dulces chocolat chocolinas paq 250 grm,161.49,161.49,1.0
8-24-2022,505160.0,queso untable clasico tonadita pot 190 grm,201.1,201.1,1.0
8-24-2022,224959.0,queso blanco veronica sin sal agregada 250 gr,279.0,279.0,1.0
8-24-2022,532285.0,galletitas pepitos 119g,184.99,184.99,1.0
8-24-2022,47982.0,entraña estancias coto x kg,1279.9,1279.9,1.0
8-24-2022,257436.0,amargo terma pomelo rosado botella 1.75 l,294.8,294.8,1.0
8-24-2022,191237.0,oregano la parmesana 40 grm,121.5,121.5,1.0
8-24-2022,500096.0,shampoo suave lacio antifrizz 930 ml,263.99,263.99,0.0
8-24-2022,166470.0,medallones burger swift   4 uni x 69 gr,319.0,319.0,1.0
8-24-2022,264345.0,procenex limpiador liquido para pisos marina 5l,842.99,842.99,1.0
8-24-2022,527.0,manzana.g.smith .   xkg,369.0,369.0,1.0
8-24-2022,239153.0,te verde la virginia     caja 20 saquitos,114.0,114.0,1.0
8-24-2022,505529.0,tap.empanada criolla punto&pasta bsa 300 grm,163.0,163.0,1.0
8-24-2022,501983.0,vino red blend . fuzion bot 750 ml,910.59,910.59,1.0
8-24-2022,484191.0,queso brie . piedras bla paq 160 grm,565.0,565.0,1.0
8-24-2022,199815.0,gaseosa cunnington sin azucar naranja botella 2.25 l,120.0,120.0,1.0
